70
0, 0.17035427689552307, 0.23413850153388663, 0.618472695350647, 3535.336038827896
1, 0.1530715972185135, 0.1866123042553569, 0.6897372007369995, 3738.7585339546204
2, 0.09059528261423111, 0.16506037971949697, 0.7258450984954834, 3532.2548880577087
3, 0.10946500301361084, 0.1509552430443875, 0.7471171021461487, 3475.8405883312225
4, 0.21699370443820953, 0.1492965952602091, 0.750495970249176, 3465.226187467575
5, 0.38483527302742004, 0.13122280520361695, 0.787190854549408, 3522.1718413829803
6, 0.03862937167286873, 0.12986987756961746, 0.8026795983314514, 3455.001571893692
7, 0.08027763664722443, 0.12962655668380474, 0.8008551001548767, 3416.191251039505
8, 0.0773511677980423, 0.13653565963361922, 0.8069279193878174, 3376.944667339325
9, 0.06481736153364182, 0.12738613167275226, 0.8216365575790405, 3511.7669126987457
10, 0.0938449576497078, 0.13094766027590027, 0.8161482214927673, 3493.526866912842
11, 0.03712991997599602, 0.13880725753501255, 0.827728271484375, 3530.746481895447
12, 0.14017558097839355, 0.15408645298823817, 0.826815128326416, 3545.8255853652954
13, 0.06661517918109894, 0.15229438385965605, 0.8391357064247131, 3589.3718161582947
