70
0, 0.06653867661952972, 0.13927981490887048, 0.8387777209281921, 3788.829321861267
1, 0.09989303350448608, 0.1378806967450634, 0.8411098718643188, 3634.6480584144592
2, 0.036906711757183075, 0.14269965517011649, 0.8384560346603394, 3611.071057319641
3, 0.1922280192375183, 0.1642439032899509, 0.8458772301673889, 3584.05530834198
4, 0.12039166688919067, 0.15293237427455467, 0.8477721810340881, 3636.9335358142853
5, 0.3409947156906128, 0.18048579162027892, 0.8437479138374329, 3607.339229106903
6, 0.01937255635857582, 0.15737522414997832, 0.8561705350875854, 3696.675203561783
7, 0.07190350443124771, 0.15543455606242917, 0.8494123220443726, 3689.152266740799
8, 0.06308577209711075, 0.15820348459994274, 0.8604599833488464, 3605.6655740737915
9, 0.0621071383357048, 0.1715090917558683, 0.8540438413619995, 3898.7658593654633
10, 0.028676709160208702, 0.20093372508716392, 0.8688286542892456, 3760.937379360199
11, 0.04484459385275841, 0.150607449990366, 0.8580306172370911, 3650.7255103588104
12, 0.1347181499004364, 0.19723022241140667, 0.8649086356163025, 3446.586574077606
13, 0.0657147467136383, 0.18451610618680997, 0.870318591594696, 3449.6675531864166
14, 0.09563091397285461, 0.1486599141483584, 0.8601436614990234, 3300.0655143260956
15, 0.05349123850464821, 0.18713065971569195, 0.8634316921234131, 3339.4836602211
